t_us,x_raw,y_raw,z_raw
1718750,1,0,256
1720000,-2,2,259
1721250,1,1,259
1722500,-1,-1,255
1723750,0,-1,255
1725000,1,1,256
1726250,0,2,258
1727500,1,-2,256
1728750,2,0,256
1730000,1,0,256
1731250,2,-2,256
1732500,0,1,256
1733750,0,0,255
1735000,-1,-3,255
1736250,1,2,256
1737500,1,-1,258
1738750,-1,-2,258
1740000,0,1,258
1741250,1,1,257
1742500,0,1,253
1743750,-1,-1,259
1745000,0,0,258
1746250,-3,-1,256
1747500,1,-2,256
1748750,-1,1,257
1750000,-1,0,257
1751250,1,0,256
1752500,-2,-3,258
1753750,3,0,256
1755000,-1,-1,257
1756250,-1,0,255
1757500,1,0,256
1758750,1,-1,258
1760000,3,1,257
1761250,0,1,256
1762500,0,1,254
1763750,-2,-2,256
1765000,0,-1,256
1766250,-1,0,257
1767500,-1,-1,258
1768750,-2,0,255
1770000,2,-2,258
1771250,-2,-1,255
1772500,-4,-2,258
1773750,-2,-1,256
1775000,-1,1,257
1776250,-2,0,259
1777500,1,2,254
1778750,0,-1,257
1780000,0,0,259
1781250,1,-2,258
1782500,0,3,259
1783750,1,0,256
1785000,-1,1,258
1786250,-1,1,257
1787500,1,-1,257
1788750,-3,-2,255
1790000,-2,0,257
1791250,1,-1,259
1792500,-1,0,258
1793750,1,1,257
1795000,1,0,256
1796250,-2,0,255
1797500,1,0,256
1798750,2,-2,255
1800000,0,2,256
1801250,-1,2,258
1802500,1,-1,258
1803750,1,1,258
1805000,1,-1,257
1806250,1,-1,256
1807500,-4,0,257
1808750,1,2,254
1810000,2,1,258
1811250,1,1,255
1812500,0,-2,258
1813750,1,3,256
1815000,0,1,259
1816250,1,-3,256
1817500,0,1,256
1818750,-1,-1,257
1820000,-1,1,255
1821250,-1,1,257
1822500,-2,-1,255
1823750,-1,2,257
1825000,2,0,257
1826250,1,1,257
1827500,-1,2,258
1828750,-1,-1,257
1830000,0,-1,254
1831250,-1,1,256
1832500,0,2,255
1833750,1,-2,257
1835000,0,3,256
1836250,0,0,256
1837500,1,1,255
1838750,0,1,256
1840000,0,-1,257
1841250,0,-1,258
1842500,0,-3,257
1843750,0,-2,256
1845000,-1,-2,257
1846250,0,0,255
1847500,1,2,256
1848750,0,0,258
1850000,1,0,258
1851250,-1,1,259
1852500,-2,1,256
1853750,1,-1,260
1855000,1,-2,256
1856250,0,-1,256
1857500,2,0,257
1858750,1,-1,257
1860000,4,0,257
1861250,0,0,256
1862500,-1,1,259
1863750,-1,-1,255
1865000,-1,-1,255
1866250,1,2,257
1867500,-3,0,256
1868750,2,1,257
1870000,0,-1,260
1871250,0,0,259
1872500,-1,1,257
1873750,0,2,255
1875000,0,-1,257
1876250,0,-1,254
1877500,0,0,255
1878750,-1,-2,257
1880000,-1,0,255
1881250,1,0,256
1882500,0,1,257
1883750,0,2,253
1885000,1,1,257
1886250,-1,1,257
1887500,-1,0,257
1888750,2,0,259
1890000,-2,-3,256
1891250,-2,-1,256
1892500,1,0,255
1893750,0,-2,256
1895000,0,0,256
1896250,0,-1,256
1897500,0,-1,254
1898750,0,-1,255
1900000,2,1,258
1901250,-1,1,256
1902500,0,-3,256
1903750,2,0,256
1905000,0,1,257
1906250,3,0,255
1907500,0,0,258
1908750,2,-2,254
1910000,-2,-1,258
1911250,0,2,257
1912500,-2,-1,254
1913750,1,-2,257
1915000,-2,0,257
1916250,0,1,255
1917500,0,2,256
1918750,-2,-1,255
1920000,-2,0,258
1921250,-1,1,257
1922500,2,1,256
1923750,0,-1,253
1925000,1,2,256
1926250,0,-1,256
1927500,1,1,256
1928750,-2,0,255
1930000,-1,-1,255
1931250,1,-1,256
1932500,0,-1,256
1933750,0,-1,257
1935000,-1,-1,257
1936250,2,1,257
1937500,0,-1,255
1938750,0,-1,257
1940000,1,1,257
1941250,1,0,257
1942500,0,-2,258
1943750,2,-1,253
1945000,0,0,255
1946250,0,-1,256
1947500,-1,1,258
1948750,0,-1,258
1950000,2,-1,256
1951250,-1,-1,259
1952500,-1,1,254
1953750,1,1,256
1955000,0,-2,257
1956250,0,1,256
1957500,0,1,255
1958750,0,-2,258
1960000,1,-1,256
1961250,-1,2,257
1962500,-1,1,258
1963750,0,0,255
1965000,-2,1,257
1966250,-2,3,256
1967500,2,1,255
1968750,1,-2,258
1970000,0,2,257
1971250,2,-1,257
1972500,-1,1,257
1973750,0,1,258
1975000,1,1,253
1976250,1,2,256
1977500,1,-2,255
1978750,-3,0,257
1980000,-1,3,258
1981250,1,1,255
1982500,0,0,258
1983750,3,-1,257
1985000,1,0,258
1986250,1,-1,258
1987500,-1,-2,257
1988750,0,1,255
1990000,0,0,256
1991250,1,-1,256
1992500,1,1,256
1993750,1,-1,257
1995000,-1,2,254
1996250,2,0,257
1997500,-2,2,256
1998750,-1,-1,256
2000000,1,1,256
2001250,0,2,254
2002500,-1,0,257
2003750,-1,1,257
2005000,-2,-2,260
2006250,1,1,257
2007500,2,0,257
2008750,0,1,255
2010000,-1,1,255
2011250,-2,-3,255
2012500,1,-1,259
2013750,3,-1,255
2015000,-2,0,255
2016250,-1,-3,258
2017500,-1,-1,258
2018750,-1,1,256
2020000,0,0,258
2021250,2,-1,257
2022500,1,0,255
2023750,1,1,259
2025000,-1,-2,254
2026250,-1,0,256
2027500,-1,0,258
2028750,2,0,259
2030000,0,1,255
2031250,-1,2,256
2032500,0,1,255
2033750,1,-1,258
2035000,-2,2,257
2036250,2,-1,256
2037500,0,1,257
2038750,0,2,254
2040000,1,1,255
2041250,0,1,257
2042500,0,-3,258
2043750,0,0,256
2045000,-1,-1,257
2046250,1,2,255
2047500,-1,1,259
2048750,-1,0,258
2050000,0,1,258
2051250,2,-1,259
2052500,0,1,256
2053750,-1,0,256
2055000,1,-2,254
2056250,3,0,256
2057500,-2,1,257
2058750,0,2,258
2060000,0,1,257
2061250,2,1,256
2062500,1,-2,258
2063750,0,0,257
2065000,-2,0,256
2066250,1,0,256
2067500,-1,0,257
2068750,-1,-1,255
2070000,2,1,253
2071250,-1,-1,257
2072500,2,0,255
2073750,0,0,258
2075000,0,0,257
2076250,0,-1,256
2077500,-2,2,259
2078750,-2,0,257
2080000,0,-2,256
2081250,1,1,259
2082500,0,0,255
2083750,-1,0,253
2085000,0,0,256
2086250,0,1,258
2087500,-1,0,257
2088750,1,-1,256
2090000,-2,-2,257
2091250,1,0,255
2092500,1,-2,255
2093750,1,1,256
2095000,-1,-1,256
2096250,0,-1,255
2097500,3,-1,256
2098750,1,-2,258
2100000,0,-1,256
2101250,1,0,255
2102500,0,-3,256
2103750,3,-3,256
2105000,1,-1,257
2106250,0,1,258
2107500,0,-2,259
2108750,-1,0,256
2110000,2,2,257
2111250,-2,-2,256
2112500,-2,-1,255
2113750,2,-1,257
2115000,3,1,254
2116250,1,1,256
2117500,0,1,256
2118750,1,3,256
2120000,-1,2,256
2121250,0,0,257
2122500,0,0,256
2123750,1,-2,255
2125000,-2,-2,256
2126250,-1,0,256
2127500,1,-2,258
2128750,-1,1,257
2130000,-1,-1,258
2131250,3,-1,255
2132500,0,-2,256
2133750,-1,3,256
2135000,-2,1,257
2136250,1,-1,259
2137500,1,0,253
2138750,0,2,255
2140000,-1,-1,257
2141250,0,2,257
2142500,-1,-1,254
2143750,-1,0,255
2145000,0,-2,255
2146250,-1,-3,256
2147500,0,1,256
2148750,1,0,257
2150000,-1,-2,258
2151250,-2,-2,257
2152500,2,1,257
2153750,-1,0,256
2155000,-1,2,256
2156250,0,1,256
2157500,1,0,256
2158750,0,0,258
2160000,1,-1,258
2161250,-1,0,255
2162500,-1,0,254
2163750,2,1,255
2165000,3,0,254
2166250,2,1,258
2167500,0,1,258
2168750,2,0,258
2170000,0,-2,257
2171250,-1,0,257
2172500,1,-2,258
2173750,0,-2,257
2175000,-1,1,257
2176250,-1,1,256
2177500,1,0,257
2178750,-2,0,253
2180000,1,-1,257
2181250,-2,-1,258
2182500,-3,1,259
2183750,-2,1,255
2185000,3,-2,257
2186250,0,0,256
2187500,0,0,255
2188750,2,2,258
2190000,1,-2,257
2191250,-2,-1,257
2192500,1,1,254
2193750,0,-1,255
2195000,0,3,256
2196250,0,-2,256
2197500,2,0,254
2198750,-1,1,255
2200000,1,1,256
2201250,0,1,256
2202500,-2,-1,257
2203750,-1,1,256
2205000,0,-1,255
2206250,2,-1,256
2207500,1,1,257
2208750,1,2,256
2210000,-1,0,257
2211250,2,-1,260
2212500,0,2,259
2213750,-1,-2,256
2215000,0,2,255
2216250,1,-1,257
2217500,0,1,256
2218750,1,1,256
2220000,1,1,258
2221250,1,0,257
2222500,-1,0,257
2223750,0,-2,257
2225000,0,-1,260
2226250,2,1,254
2227500,-2,1,258
2228750,0,-1,253
2230000,-1,0,258
2231250,0,0,255
2232500,-3,2,257
2233750,1,-1,259
2235000,0,-1,257
2236250,-2,-1,258
2237500,0,-1,258
2238750,1,0,256
2240000,-2,-1,256
2241250,0,1,257
2242500,-1,-1,257
2243750,-1,2,257
2245000,0,1,259
2246250,0,0,256
2247500,-1,-2,258
2248750,0,0,255
2250000,1,0,259
2251250,0,1,257
2252500,2,-1,255
2253750,2,-2,256
2255000,-1,0,256
2256250,-1,0,253
2257500,-2,0,255
2258750,0,1,258
2260000,0,-1,255
2261250,1,-3,257
2262500,-2,1,258
2263750,0,1,258
2265000,1,-1,257
2266250,-1,0,255
2267500,-1,-1,255
2268750,-2,-3,257
2270000,3,-2,258
2271250,-1,0,258
2272500,-2,2,255
2273750,-1,-1,255
2275000,-1,1,256
2276250,0,-1,257
2277500,1,0,257
2278750,0,1,256
2280000,-1,0,256
2281250,-2,-1,255
2282500,0,-1,259
2283750,0,0,256
2285000,2,2,258
2286250,0,-2,256
2287500,0,1,257
2288750,-1,0,257
2290000,0,-1,258
2291250,-1,0,256
2292500,0,0,257
2293750,-1,-1,256
2295000,1,-1,256
2296250,0,-2,258
2297500,0,-3,257
2298750,-2,0,255
2300000,1,1,256
2301250,1,2,256
2302500,-1,-1,257
2303750,1,3,255
2305000,-2,2,258
2306250,0,2,257
2307500,0,-1,255
2308750,-2,-1,256
2310000,0,-3,260
2311250,2,0,259
2312500,0,-1,257
2313750,-1,0,258
2315000,1,-1,258
2316250,0,1,255
2317500,0,0,257
2318750,-1,-1,256
2320000,2,0,257
2321250,1,0,256
2322500,-1,3,255
2323750,0,0,257
2325000,-1,-1,254
2326250,-1,0,256
2327500,-1,0,258
2328750,-1,0,258
2330000,1,-2,256
2331250,0,0,258
2332500,1,-1,256
2333750,-1,0,255
2335000,0,3,259
2336250,-1,-1,257
2337500,1,2,257
2338750,0,2,258
2340000,-1,1,257
2341250,-2,0,256
2342500,0,1,256
2343750,-1,-1,257
2345000,0,-1,257
2346250,-1,-1,258
2347500,1,0,256
2348750,1,0,259
2350000,1,0,255
2351250,-1,2,259
2352500,1,-1,258
2353750,2,1,257
2355000,-1,-1,257
2356250,0,-2,256
2357500,-2,-2,255
2358750,2,-1,256
2360000,-1,1,257
2361250,1,1,259
2362500,-2,0,258
2363750,2,1,255
2365000,0,0,255
2366250,1,0,258
2367500,0,1,257
2368750,0,2,255
2370000,2,1,255
2371250,-2,0,255
2372500,0,1,259
2373750,1,-3,256
2375000,0,0,256
2376250,0,0,256
2377500,0,0,256
2378750,-2,0,255
2380000,0,2,257
2381250,1,0,258
2382500,0,0,256
2383750,0,0,257
2385000,-1,1,258
2386250,0,0,258
2387500,2,-1,255
2388750,-3,0,256
2390000,0,2,257
2391250,0,0,259
2392500,2,1,258
2393750,0,0,256
2395000,2,0,254
2396250,-3,-1,256
2397500,1,-2,255
2398750,0,0,258
2400000,2,1,255
2401250,-2,2,256
2402500,0,1,257
2403750,0,-1,256
2405000,-1,1,255
2406250,2,1,258
2407500,0,2,255
2408750,3,3,252
2410000,1,2,254
2411250,1,-1,257
2412500,1,0,256
2413750,-1,2,254
2415000,-1,-1,254
2416250,1,0,257
2417500,1,1,258
2418750,2,1,257
2420000,-1,0,255
2421250,-1,-4,257
2422500,1,0,255
2423750,-1,0,254
2425000,1,-1,257
2426250,2,0,257
2427500,1,1,258
2428750,0,-1,257
2430000,0,2,256
2431250,1,1,257
2432500,0,1,255
2433750,3,-1,255
2435000,-1,0,254
2436250,-1,-1,256
2437500,-1,0,257
2438750,-1,0,258
2440000,-3,0,255
2441250,-1,0,257
2442500,-1,0,257
2443750,0,0,258
2445000,1,-2,257
2446250,-2,1,255
2447500,1,2,256
2448750,2,1,255
2450000,0,-1,255
2451250,2,1,258
2452500,0,3,257
2453750,3,0,257
2455000,1,1,255
2456250,-2,3,256
2457500,0,1,256
2458750,1,2,258
2460000,0,-1,257
2461250,0,0,256
2462500,2,1,258
2463750,-1,1,256
2465000,0,1,259
2466250,0,0,257
2467500,0,-2,253
2468750,0,1,256
2470000,1,0,256
2471250,1,-2,259
2472500,-1,1,256
2473750,-1,1,256
2475000,-1,1,258
2476250,0,0,258
2477500,0,2,254
2478750,-1,1,257
2480000,-1,-1,255
2481250,-2,-2,256
2482500,1,-1,256
2483750,0,-3,258
2485000,-2,0,260
2486250,0,0,254
2487500,2,-2,257
2488750,-1,-1,258
2490000,2,2,256
2491250,0,0,256
2492500,0,2,259
2493750,0,0,256
2495000,2,0,256
2496250,0,-3,257
2497500,-1,1,256
2498750,-2,1,257
2500000,-2,0,255
2501250,-2,0,256
2502500,0,1,256
2503750,-1,-1,257
2505000,0,-1,257
2506250,-1,0,258
2507500,-1,-1,256
2508750,-1,1,257
2510000,1,-1,258
2511250,1,2,257
2512500,0,1,258
2513750,-1,0,255
2515000,1,-1,258
2516250,1,-1,257
2517500,0,-1,256
2518750,-1,-2,255
2520000,1,2,256
2521250,1,0,257
2522500,-4,1,257
2523750,1,2,256
2525000,-3,2,258
2526250,1,1,258
2527500,0,-1,255
2528750,2,1,256
2530000,0,0,256
2531250,-1,0,257
2532500,0,-1,256
2533750,1,1,257
2535000,0,2,255
2536250,0,0,257
2537500,1,-1,260
2538750,0,1,254
2540000,0,-1,256
2541250,2,1,255
2542500,2,2,257
2543750,1,-1,258
2545000,0,0,257
2546250,2,3,258
2547500,2,0,257
2548750,1,0,258
2550000,-2,-1,257
2551250,0,-1,255
2552500,-1,-2,257
2553750,0,4,257
2555000,0,1,257
2556250,0,0,258
2557500,-1,-1,256
2558750,2,-2,257
2560000,-2,0,256
2561250,1,0,258
2562500,-2,1,256
2563750,1,1,257
2565000,-1,1,255
2566250,1,0,256
2567500,0,1,257
2568750,0,-1,258
2570000,-1,-1,257
2571250,-1,0,257
2572500,0,1,256
2573750,1,1,256
2575000,4,0,256
2576250,0,0,257
2577500,1,2,257
2578750,-2,-2,257
2580000,-2,-2,257
2581250,0,0,258
2582500,-2,1,256
2583750,2,0,259
2585000,-1,1,257
2586250,2,-4,256
2587500,2,-3,257
2588750,0,-1,256
2590000,1,3,256
2591250,0,0,258
2592500,1,-3,256
2593750,1,0,255
2595000,0,1,257
2596250,1,1,256
2597500,2,1,257
2598750,1,0,258
2600000,0,1,255
2601250,0,2,258
2602500,-1,-1,257
2603750,-1,0,257
2605000,0,0,255
2606250,-2,-2,255
2607500,-1,-2,256
2608750,2,-3,256
2610000,3,0,257
2611250,-2,0,258
2612500,2,0,257
2613750,0,0,256
2615000,0,1,256
2616250,0,-1,258
2617500,1,2,257
2618750,-2,-2,258
2620000,1,0,255
2621250,-1,0,257
2622500,1,1,256
2623750,2,-1,256
2625000,0,1,256
2626250,0,0,256
2627500,1,0,256
2628750,-1,0,255
2630000,2,1,255
2631250,2,1,257
2632500,1,-1,257
2633750,0,-2,255
2635000,-1,-1,256
2636250,-1,0,257
2637500,2,0,258
2638750,2,0,258
2640000,0,-1,256
2641250,-2,1,257
2642500,-4,0,255
2643750,-1,-2,257
2645000,0,0,257
2646250,2,1,256
2647500,-1,0,256
2648750,1,0,257
2650000,2,0,257
2651250,0,-1,257
2652500,0,2,258
2653750,-2,0,256
2655000,-2,2,257
2656250,1,-1,258
2657500,0,1,256
2658750,0,0,258
2660000,0,0,257
2661250,1,-1,257
2662500,-1,2,256
2663750,0,1,259
2665000,2,0,255
2666250,-1,2,256
2667500,0,0,258
2668750,-1,3,255
2670000,1,1,258
2671250,1,0,255
2672500,-1,2,255
2673750,-1,0,258
2675000,0,3,256
2676250,1,0,255
2677500,-1,0,258
2678750,0,0,255
2680000,-3,1,256
2681250,-2,2,257
2682500,0,0,256
2683750,1,0,256
2685000,0,-1,259
2686250,-1,1,259
2687500,-2,-1,258
2688750,0,-2,256
2690000,-2,-1,256
2691250,1,-1,257
2692500,0,0,257
2693750,-2,1,257
2695000,-1,-1,257
2696250,-1,2,257
2697500,-1,-2,258
2698750,-2,3,258
2700000,-1,-2,259
2701250,-1,0,254
2702500,-1,0,257
2703750,1,-1,254
2705000,0,1,255
2706250,-1,1,259
2707500,0,0,256
2708750,-1,2,256
2710000,0,0,256
2711250,1,-1,257
2712500,0,0,257
2713750,3,-1,255
2715000,0,1,257
2716250,-1,-1,255
2717500,1,0,256
2718750,1,-1,256
2720000,1,1,258
2721250,-1,0,256
2722500,0,-1,255
2723750,1,3,257
2725000,-2,-2,257
2726250,-1,1,258
2727500,-2,-3,256
2728750,-1,0,256
2730000,-1,0,258
2731250,2,0,255
2732500,0,-2,258
2733750,-1,-1,257
2735000,-1,-1,257
2736250,0,-2,257
2737500,0,-1,255
2738750,2,2,257
2740000,1,1,255
2741250,-2,2,258
2742500,-1,-1,256
2743750,1,-1,258
2745000,-1,-2,257
2746250,2,-2,255
2747500,-1,0,255
2748750,1,-1,255
2750000,-1,2,256
2751250,-1,0,257
2752500,1,0,254
2753750,0,1,255
2755000,1,0,256
2756250,1,-1,258
2757500,1,-1,256
2758750,-1,2,256
2760000,0,2,254
2761250,1,0,256
2762500,-1,1,255
2763750,2,2,258
2765000,-1,-1,259
2766250,0,0,257
2767500,-1,0,255
2768750,-3,-1,257
2770000,2,1,255
2771250,0,-1,256
2772500,-1,0,257
2773750,0,0,258
2775000,2,1,257
2776250,-1,-2,257
2777500,1,-1,257
2778750,-1,2,257
2780000,-1,0,256
2781250,1,0,258
2782500,1,-1,255
2783750,-1,0,256
2785000,-1,0,255
2786250,-2,-1,256
2787500,1,0,255
2788750,-1,0,257
2790000,-2,0,256
2791250,2,1,256
2792500,-2,-1,256
2793750,1,1,256
2795000,0,1,257
2796250,0,0,255
2797500,-1,1,255
2798750,0,0,254
2800000,-2,0,256
2801250,1,0,256
2802500,2,0,258
2803750,1,0,255
2805000,-3,-2,259
2806250,-1,1,256
2807500,0,0,257
2808750,1,-2,257
2810000,0,1,257
2811250,-1,-1,259
2812500,1,1,258
2813750,2,-1,255
2815000,0,1,256
2816250,1,2,257
2817500,-3,-2,255
2818750,-1,0,257
2820000,0,1,256
2821250,-1,0,255
2822500,0,0,257
2823750,1,1,258
2825000,1,-1,255
2826250,-1,-2,259
2827500,-2,-1,257
2828750,1,2,256
2830000,-2,-1,257
2831250,1,-2,253
2832500,0,2,258
2833750,-2,-1,257
2835000,0,-1,256
2836250,0,-2,257
2837500,0,1,257
2838750,0,1,255
2840000,1,-1,257
2841250,1,-2,254
2842500,1,-2,259
2843750,1,1,256
2845000,0,3,256
2846250,2,1,255
2847500,1,1,256
2848750,-1,0,256
2850000,-1,0,257
2851250,0,0,254
2852500,-2,0,256
2853750,-1,-1,257
2855000,0,-2,257
2856250,-1,0,257
2857500,-1,0,257
2858750,0,-2,256
2860000,0,-1,255
2861250,0,0,256
2862500,0,1,257
2863750,1,0,258
2865000,0,0,257
2866250,0,-2,255
2867500,3,0,256
2868750,0,1,258
2870000,1,3,257
2871250,-1,1,255
2872500,-2,1,257
2873750,-1,1,256
2875000,0,-2,256
2876250,-1,0,253
2877500,2,0,255
2878750,0,-1,258
2880000,1,1,256
2881250,0,2,257
2882500,-1,-1,256
2883750,0,0,257
2885000,2,1,257
2886250,-1,-1,257
2887500,1,-3,258
2888750,-1,0,257
2890000,-1,-1,259
2891250,0,-3,258
2892500,0,1,257
2893750,2,2,255
2895000,0,1,255
2896250,-1,1,255
2897500,1,1,257
2898750,0,0,255
2900000,0,1,256
2901250,0,0,258
2902500,-3,-1,257
2903750,1,2,256
2905000,1,1,256
2906250,1,3,255
2907500,2,-1,257
2908750,-2,-2,257
2910000,1,2,255
2911250,1,0,257
2912500,-1,2,257
2913750,1,3,256
2915000,1,-2,255
2916250,-2,-1,256
2917500,0,-2,256
2918750,-1,0,255
2920000,-1,-1,258
2921250,-2,-3,258
2922500,-1,0,256
2923750,0,2,257
2925000,1,-1,254
2926250,0,2,256
2927500,-2,1,256
2928750,1,0,255
2930000,0,-1,259
2931250,1,-1,257
2932500,1,3,257
2933750,2,-1,254
2935000,3,1,255
2936250,0,0,256
2937500,0,-1,256
2938750,-1,1,255
2940000,1,2,256
2941250,-2,1,256
2942500,-2,2,254
2943750,1,0,257
2945000,-1,0,256
2946250,1,1,256
2947500,1,0,255
2948750,-2,-1,256
2950000,-4,-2,256
2951250,-1,1,255
2952500,0,0,257
2953750,-2,-2,255
2955000,-1,-2,258
2956250,-2,2,256
2957500,0,1,255
2958750,0,1,254
2960000,-1,-2,255
2961250,2,0,259
2962500,2,-1,257
2963750,1,0,256
2965000,-2,0,257
2966250,-1,-1,257
2967500,1,-2,256
2968750,-1,1,258
2970000,-1,0,256
2971250,1,1,255
2972500,1,1,257
2973750,2,1,256
2975000,-1,2,254
2976250,2,1,257
2977500,-1,1,256
2978750,2,-1,258
2980000,0,-2,255
2981250,-1,1,256
2982500,-2,0,255
2983750,0,3,257
2985000,0,-1,256
2986250,1,0,257
2987500,0,0,256
2988750,-1,-2,255
2990000,1,-1,257
2991250,0,-3,256
2992500,-1,0,257
2993750,1,0,257
2995000,-1,1,257
2996250,1,-1,257
2997500,-1,-1,256
2998750,0,0,255
3000000,52,1,258
3001250,54,0,257
3002500,53,-2,258
3003750,52,2,258
3005000,52,3,254
3006250,54,1,255
3007500,52,1,255
3008750,53,-1,255
3010000,51,0,255
3011250,54,2,257
3012500,53,2,257
3013750,51,0,258
3015000,51,0,257
3016250,51,-1,256
3017500,54,0,257
3018750,50,1,258
3020000,51,0,255
3021250,51,1,255
3022500,50,1,256
3023750,50,1,256
3025000,50,2,257
3026250,52,2,255
3027500,56,0,255
3028750,51,0,258
3030000,53,0,258
3031250,53,-2,257
3032500,52,-1,258
3033750,52,1,257
3035000,52,1,257
3036250,53,-1,255
3037500,53,1,255
3038750,50,3,255
3040000,54,2,255
3041250,55,-1,255
3042500,52,1,254
3043750,53,-3,256
3045000,53,-2,257
3046250,52,-3,256
3047500,53,-2,256
3048750,53,0,256
3050000,54,-1,257
3051250,53,1,256
3052500,56,-2,254
3053750,52,0,260
3055000,52,0,257
3056250,52,0,257
3057500,52,0,257
3058750,52,1,257
3060000,52,-1,257
3061250,52,0,257
3062500,51,0,260
3063750,53,0,256
3065000,52,0,256
3066250,52,-1,255
3067500,51,0,255
3068750,52,1,258
3070000,53,0,257
3071250,51,0,257
3072500,53,-1,256
3073750,52,0,257
3075000,52,0,256
3076250,51,0,256
3077500,51,2,257
3078750,51,-2,256
3080000,53,1,257
3081250,50,0,255
3082500,52,0,255
3083750,53,1,257
3085000,51,1,256
3086250,54,0,258
3087500,52,2,256
3088750,52,-2,258
3090000,52,-3,257
3091250,53,-1,257
3092500,53,0,253
3093750,54,1,257
3095000,52,-1,256
3096250,55,0,256
3097500,52,0,255
3098750,50,-2,256
3100000,53,0,257
3101250,52,0,258
3102500,57,1,254
3103750,52,0,256
3105000,54,0,255
3106250,53,1,255
3107500,51,1,256
3108750,52,0,258
3110000,51,-1,255
3111250,53,0,256
3112500,49,0,256
3113750,51,1,254
3115000,51,0,256
3116250,50,0,255
3117500,52,2,256
3118750,52,-2,258
3120000,54,-1,257
3121250,51,1,259
3122500,53,1,255
3123750,52,-1,257
3125000,51,-1,257
3126250,53,1,256
3127500,52,1,258
3128750,54,0,257
3130000,51,2,255
3131250,53,-1,256
3132500,53,0,257
3133750,54,-1,258
3135000,54,0,258
3136250,52,0,256
3137500,51,1,255
3138750,53,1,254
3140000,52,-1,256
3141250,50,0,256
3142500,55,3,258
3143750,52,2,257
3145000,54,0,258
3146250,52,1,258
3147500,54,2,257
3148750,52,3,258
3150000,54,2,258
3151250,54,0,256
3152500,56,0,260
3153750,53,0,257
3155000,50,-1,257
3156250,50,0,257
3157500,53,2,256
3158750,53,0,256
3160000,52,-1,256
3161250,54,1,257
3162500,50,-2,255
3163750,52,2,255
3165000,52,-2,256
3166250,52,0,257
3167500,52,1,255
3168750,53,-1,254
3170000,53,1,256
3171250,53,0,255
3172500,52,3,257
3173750,51,0,257
3175000,53,-2,256
3176250,53,0,256
3177500,52,1,255
3178750,51,1,257
3180000,53,0,255
3181250,53,0,257
3182500,52,1,256
3183750,53,1,256
3185000,55,-1,256
3186250,51,1,257
3187500,56,-1,254
3188750,52,0,259
3190000,55,0,256
3191250,52,1,256
3192500,52,1,257
3193750,52,0,256
3195000,50,4,259
3196250,53,-2,257
3197500,51,0,255
3198750,53,2,256
3200000,53,0,258
3201250,53,-1,255
3202500,51,0,256
3203750,52,0,259
3205000,52,-2,257
3206250,53,3,254
3207500,52,2,256
3208750,51,-2,257
3210000,52,-3,259
3211250,51,-2,255
3212500,54,0,257
3213750,51,1,256
3215000,52,0,255
3216250,51,2,255
3217500,54,0,255
3218750,51,0,253
3220000,52,1,255
3221250,54,0,256
3222500,54,-2,256
3223750,53,0,255
3225000,53,1,257
3226250,53,-2,258
3227500,52,1,256
3228750,52,2,257
3230000,53,-1,257
3231250,51,-1,259
3232500,53,-2,259
3233750,56,1,257
3235000,52,0,256
3236250,51,0,257
3237500,52,1,257
3238750,52,1,255
3240000,53,0,256
3241250,51,0,254
3242500,51,1,256
3243750,52,0,256
3245000,53,0,257
3246250,53,-2,257
3247500,50,-4,257
3248750,54,1,258
3250000,55,0,257
3251250,53,1,257
3252500,51,0,258
3253750,52,-2,256
3255000,51,2,256
3256250,52,3,256
3257500,53,-1,256
3258750,54,0,255
3260000,51,-3,258
3261250,52,-1,256
3262500,56,1,259
3263750,53,1,258
3265000,54,-1,259
3266250,54,-1,255
3267500,52,1,259
3268750,52,-1,255
3270000,51,-2,254
3271250,52,0,257
3272500,52,-2,256
3273750,52,2,257
3275000,54,-2,258
3276250,48,0,256
3277500,51,-2,257
3278750,52,-1,257
3280000,53,1,258
3281250,52,1,255
3282500,51,2,256
3283750,54,0,257
3285000,53,2,258
3286250,53,0,257
3287500,52,-1,256
3288750,53,-2,257
3290000,48,1,257
3291250,53,1,256
3292500,53,2,255
3293750,53,0,256
3295000,51,0,257
3296250,50,0,256
3297500,52,0,257
3298750,52,1,258
3300000,51,0,256
3301250,53,0,256
3302500,52,-1,256
3303750,53,1,256
3305000,50,0,256
3306250,52,-1,257
3307500,51,0,257
3308750,54,2,257
3310000,53,2,255
3311250,52,-1,257
3312500,52,-1,256
3313750,55,1,255
3315000,53,-1,257
3316250,52,0,256
3317500,51,-3,258
3318750,49,0,257
3320000,53,1,256
3321250,52,-1,258
3322500,55,0,258
3323750,53,0,256
3325000,52,0,256
3326250,52,1,257
3327500,52,0,257
3328750,51,0,258
3330000,52,-1,257
3331250,54,1,259
3332500,52,1,256
3333750,50,0,257
3335000,50,1,258
3336250,52,0,256
3337500,52,0,257
3338750,52,2,259
3340000,51,0,257
3341250,53,1,256
3342500,52,1,256
3343750,53,0,255
3345000,53,1,256
3346250,51,0,259
3347500,51,0,257
3348750,54,0,257
3350000,52,0,258
3351250,52,0,257
3352500,52,-2,256
3353750,52,0,257
3355000,52,0,258
3356250,54,-1,256
3357500,54,-1,257
3358750,52,-2,257
3360000,55,0,256
3361250,51,1,255
3362500,54,-1,258
3363750,52,-2,258
